CASRN,LD50_avg,Toxic_avg-0,Toxic_avg-1,EPA_avg-1,EPA_avg-2,EPA_avg-3,EPA_avg-4
88599-32-0,0.7580389404006018,0.8245460401080627,0.17545396089193738,0.008506097662149367,0.045900133577208194,0.8908709129423993,0.054722862668243014
88599-38-6,0.5261221151455179,0.8246671019187433,0.1753328961312566,0.009242003453286542,0.04027644268191521,0.9064310408015042,0.044050510273294124
88599-46-6,0.7126006933562363,0.9429841162712924,0.05701588277870738,0.0029557874940338226,0.020049985173557355,0.9466478190798236,0.030346410859585275
88599-50-2,0.7916156720833143,0.9339745968009154,0.06602540299908476,0.0029649625322935576,0.026015114919996567,0.938368750292436,0.0326511684167737
88599-65-9,0.6138443026153144,0.9019631880453225,0.09803681125467742,0.007772317822063913,0.035497057432767,0.9004279451650156,0.056302675415153644
88599-71-7,0.73949665798265,0.9204543456096761,0.07954565039032385,0.006983185495435915,0.04878311398868556,0.8740236314436025,0.07021006829227602
88977-22-4,0.3822978921761495,0.44278805418610984,0.55721194781389,0.02409811555086188,0.1363806939495242,0.6654812043996376,0.17403999404997628
9004-54-0,1.175196821190882,0.6181823545168357,0.38181764748316427,0.010681673039417396,0.031322267149144524,0.6369121449448082,0.3210839149816299
947-19-3,0.92599804972841,0.5773964156130472,0.4226035813869526,0.036497188703626005,0.11641858940366709,0.607894227312505,0.23918998991020204
99161-62-3,0.9107010110968646,0.6087989730225882,0.3912010264774116,0.038027835948632446,0.09875636801938542,0.5189844862148866,0.3442313164670955
10032-13-0,1.4824875847712127,0.9388255150452134,0.06117448170478673,0.0033829144357118653,0.011482101293805193,0.14557671892168206,0.839558260101801
10094-34-5,1.1649346717877154,0.8355670199267365,0.16443298257326353,0.005878131650319689,0.04643363189545727,0.4369126183227811,0.510775612211442
101200-48-0,0.7283892413255817,0.8616045231688032,0.13839547943119687,0.010913839494594917,0.027784520761651867,0.3661822664708932,0.59511937218286
102-77-2,0.5496371804290816,0.3265222604096499,0.6734777392903502,0.053224400121084606,0.2129966544652156,0.4474637376856105,0.2863152056280894
103-17-3,0.7196431685838669,0.5166622405588737,0.48333776094112624,0.02182070535595871,0.15868958052797544,0.7265099638544511,0.09297974876161476
103041-38-9,0.8968741719773836,0.556239645739303,0.4437603527606971,0.03948343738670187,0.1132047543655909,0.637400916565875,0.20991088895683213
103112-36-3,0.5250237304904273,0.49577647123767965,0.5042235267623202,0.043604731974057995,0.1070296956704091,0.567552495506051,0.2818130667294819
103577-45-3,0.07513806385652902,0.24208958329415306,0.7579104191558467,0.06344247240187088,0.17839998915753502,0.6515077955315305,0.10664974395906361
104-38-1,1.047851779311858,0.6018799991886428,0.3981199978113573,0.007056960394741007,0.030280861803244408,0.8563843148143289,0.10627786629268585
104098-48-8,0.365963155226625,0.7585890849648786,0.2414109112851214,0.021101346700273797,0.08397168014540447,0.276996262467458,0.6179307126868636
104931-87-5,1.00066933449929,0.8628395024977802,0.13716050120221995,0.013348924373945015,0.03218365827119907,0.13116687056438633,0.8233005473404695
105-89-5,1.4204817588994856,0.9186116198127058,0.08138838388729448,0.008767663115473083,0.01823609619345988,0.13513886644685866,0.8378573738992084
10519-12-7,0.9767165622283198,0.7663507645537183,0.23364923649628166,0.018467446649191067,0.0832319582361417,0.4367178263021209,0.46158277161254624
10591-85-2,0.46847952233191503,0.5965775568562184,0.40342244424378154,0.03918811898186653,0.1507205596199441,0.47788198771917684,0.33220933122901264
106-27-4,1.566663419567873,0.9277762129372373,0.07222378586276276,0.00905160553787478,0.017615119751947524,0.1596461848682032,0.8136870931539747
106-72-9,1.4464236623924547,0.9140609031788595,0.08593909807114088,0.005194092056042582,0.022592678360278166,0.431177482445085,0.541035753293594
106990-43-6,0.43103976029140456,0.559471509018466,0.4405284924815339,0.03642469966589147,0.11891609728290291,0.4942506877865213,0.35040851575468446
107-95-9,1.435389965055033,0.7028325327677811,0.29716746973221886,0.030254305060406706,0.07131480948297655,0.5938273823792322,0.30460350269738456
108640-35-3,0.7615207907166142,0.6526724101302683,0.3473275913697316,0.015865234138429735,0.16642424397656447,0.3940892152891208,0.42362130692088523
109713-79-3,0.7033768954451259,0.36402587087742916,0.6359741276225709,0.010503396485153112,0.038991311625567696,0.693802908360471,0.256702380323808
110-33-8,1.3889725025169493,0.9570467234854698,0.042953274779530426,0.007641422684600834,0.010741111824998173,0.18874870097919977,0.7928687703262013
110235-47-7,0.8320694573052144,0.5421362736912447,0.4578637268087552,0.012246275393262873,0.14954743225427147,0.7565151508747323,0.0816911418827333
111-62-6,1.5335361356522577,0.9486809638845877,0.0513190383154125,0.004345549644139066,0.01705149550769886,0.24540482401949495,0.7331981332086672
1113-21-9,1.09750743832307,0.9179302209519034,0.0820697777480967,0.008160657063880519,0.010205425421963822,0.13688469526877553,0.8447492157953802
111991-09-4,0.7706027437757118,0.9170778470281797,0.08292215037182031,0.0072149845956794275,0.02043619229330776,0.24957740448049615,0.7227714131205166
112-32-3,1.4522082647693133,0.9316708620367267,0.06832913473827341,0.003775264959548832,0.018105309163189028,0.21297694259288083,0.7651424833593812
112-86-7,1.2653783916804704,0.9370365523197007,0.06296345238029953,0.003369419361989099,0.020242823687184552,0.3978987629513135,0.5784889950345128
112832-99-2,0.8341531990353672,0.7530654383023154,0.24693456589768448,0.015409064582514231,0.08269400833954149,0.42602267888578027,0.4758742512121641
113855-10-0,0.8050093887190538,0.6682533751231597,0.33174662287684015,0.01939826139136965,0.11830469335372769,0.4520546483304405,0.41024239482446234
115-99-1,1.2415851218079603,0.8847502245403183,0.11524977885968166,0.011373074266408465,0.024625993994862202,0.1781579886132361,0.7858429478954932
115964-29-9,0.5030339091181512,0.6331644031103568,0.3668355998896432,0.023177077077905603,0.12262464442107172,0.542490476033938,0.31170779926208464
1173-88-2,0.9856067262366734,0.8572713095759934,0.1427286908240068,0.010834393775012137,0.023652863674917198,0.325154427258744,0.6403583164313263
117718-60-2,0.26796159632455196,0.4082374595020566,0.5917625414979435,0.0904019824078858,0.13883503734104577,0.5217404231790332,0.2490225490220353
118-60-5,1.0664208957425676,0.7608849092604992,0.2391150937395008,0.005389419218345115,0.04395436832792287,0.7182404795795809,0.23241573475915125
1188-37-0,1.223854306244826,0.829773112937079,0.17022688651292095,0.011334196936821635,0.05346672543651989,0.6366666503103928,0.2985324279362659
120116-88-3,0.2260876175388204,0.32156571364183273,0.6784342878581671,0.12087672086101593,0.17890101913648854,0.564488314708308,0.13573394684418744
121-98-2,1.131448752619101,0.7633841819775669,0.236615820522433,0.010677663174386894,0.06053758223356509,0.8068638443280113,0.1219209049340366
122-74-7,1.2882380952856076,0.8835798033872289,0.11642019901277116,0.0047900145133694914,0.02151134946947455,0.4800643489773206,0.49363428650483554
12236-86-1,0.781262604060442,0.8496337830252989,0.15036621472470119,0.019604865608877656,0.05154883186178364,0.42908601470855706,0.49976029145078166
122931-48-0,0.7865197358012135,0.9165661851770202,0.08343381333297997,0.0051352005509367905,0.015093221865826878,0.16440565513844205,0.8153659247472943
123940-93-2,1.4403199170666945,0.9282463398126737,0.07175366113732648,0.004160835013246219,0.01587393559561076,0.15706065509106254,0.8229045764920805
1241-94-7,0.8009445374624997,0.7067814739738766,0.2932185247261233,0.02383516503626247,0.1606490524716923,0.45148138729583653,0.3640343942962087
125930-50-9,0.29330116438401,0.682413925556768,0.31758607459323185,0.04649395230096791,0.11281936011608736,0.5043361726362429,0.3363505120317019
126-30-7,1.4131344279056335,0.8039249768736184,0.19607502762638168,0.014824369366976129,0.06401275494792318,0.5661381858017741,0.35502469158332645
127-33-3,0.6181820446856672,0.911908006892169,0.08809199205783111,0.03558896951281729,0.03157102498462657,0.8755843012373651,0.05725570652519104
128075-79-6,0.8331601302495955,0.5902000410941944,0.4097999564058057,0.017755785337700506,0.10497194733053332,0.6509180905517102,0.2263541700550559
130-26-7,0.42076042154225,0.3497450940867809,0.6502549044132191,0.03661588754833071,0.147782290064531,0.6976881049275914,0.11791370780954699
131341-86-1,-0.017932949741928886,0.2776210272645085,0.7223789722354914,0.20646383506609772,0.20158174367705942,0.4649274604533848,0.12702696565345808
132-29-6,0.5352841071822808,0.7115755322534487,0.28842446559655144,0.020790689491719215,0.11595412288668601,0.34998567419019916,0.5132695139313956
132900-75-5,0.6127233817953331,0.7991424731567445,0.20085752809325563,0.01038084981286603,0.049483655472803444,0.7321160004042528,0.20801949398007774
13467-82-8,1.3073072677850939,0.8947791930164456,0.10522080273355441,0.014040591138080477,0.018321812543892518,0.2589052035220381,0.7087323926159889
135861-56-2,0.5732585823195396,0.6368583981308997,0.3631416048691,0.018743045019386256,0.10153852555252962,0.6847420597583712,0.1949763696297129
137-16-6,0.9851841115002895,0.8599623175489661,0.1400376822010338,0.014097095968278212,0.04923587398833369,0.491188902870177,0.44547812414821114
138495-42-8,0.9446700848012883,0.5890141996127397,0.4109857988872604,0.023127169810663654,0.20737258944452033,0.35693811570446254,0.41256212219035354
13980-00-2,0.6031597760154401,0.3864447336915489,0.6135552663084513,0.027923972921122076,0.3182816834880528,0.3321920326348443,0.32160231110598103
1405-92-1,1.0422709460794253,0.8499196826201001,0.1500803187799002,0.012693664220946543,0.03521788698343273,0.256327223766159,0.6957612287294617
141517-21-7,0.36324256914845093,0.526999604171703,0.47300039832829704,0.02900959966075963,0.13019696077658607,0.4355978762058129,0.40519556157184144
142-91-6,1.4056742866418044,0.9594955033130506,0.040504503311949616,0.00498910731386905,0.017208431656650015,0.552521871770207,0.425280586034274
143-18-0,1.2464283646740029,0.9306754232651281,0.06932457720987206,0.0034008613252120073,0.022562300084445378,0.37569600799046365,0.598340827104879
14437-41-3,0.48827115643979846,0.6266437850284452,0.37335621397155483,0.03071267584545772,0.17457655361248034,0.6278363092253809,0.16687445571668114
147-94-4,0.7928133706830225,0.7848461036177736,0.2151538949322263,0.06689304350918503,0.038081319551580714,0.49723420589124084,0.3977914271979934
1492-18-8,0.3612782069285255,0.6919545811881702,0.3080454143618299,0.028463635046046966,0.1380440020758871,0.3986782387409834,0.4348141193370826
150-13-0,1.0528553868465391,0.5480727567127247,0.4519272447872752,0.006163771415657887,0.17783183767393973,0.624863890363,0.1911405027324022
151-19-9,1.2953950256248317,0.8256160279365936,0.17438397441340622,0.0064188373276304195,0.02627570980232266,0.5515660544953676,0.4157393942396793
15318-45-3,0.7177056666277682,0.6047451049093737,0.39525489409062636,0.03171406213731437,0.058615723327036705,0.5994440483181531,0.3102261684524959
156052-68-5,0.44876677477229043,0.39615472799054235,0.6038452720094576,0.029991698116453126,0.2437491366518713,0.5803597466795102,0.14589941310216537
157810-81-6,0.06969867531410227,0.47933437289371844,0.5206656281062815,0.05389700109476188,0.17520584815744783,0.4920078636802086,0.2788892786675817
1622-61-3,0.5943282984144111,0.3957517701544912,0.6042482298455086,0.013773153499903467,0.12390412889797124,0.7272607475726829,0.13506197119944258
16816-67-4,0.6015093105333852,0.6754328840822936,0.3245671104177064,0.038741872993208096,0.09441879196525924,0.4769978109862776,0.38984152020025514
16974-11-1,1.5618710780442788,0.8714253707974148,0.12857462570258546,0.00461231260575726,0.012185159229331905,0.2930036356190774,0.6901988907008334
17233-65-7,0.5960637745015052,0.5483906105725744,0.4516093869274257,0.0147681702951179,0.10892350619180458,0.6290997347679755,0.24720858750510205
175013-18-0,0.36589303261160533,0.38226734636186993,0.6177326531381302,0.02294047178562584,0.14024644488094062,0.6934354910781055,0.14337759123532795
17597-95-4,1.171082581376845,0.8485977190739863,0.15140227962601377,0.003226094383127885,0.029793843168292655,0.6180247843730209,0.3489552769705585
178928-70-6,0.2982548115925232,0.31435618912380336,0.6856438093761967,0.07235130678256284,0.2554562014394404,0.5658818364124383,0.1063106587155584
181274-15-7,0.701144095111229,0.8076849039159132,0.19231509858408682,0.019282040502127402,0.04303634895173179,0.3706168465753506,0.5670647614707902
1824-52-8,0.6275671976977752,0.8019577723760112,0.1980422287739888,0.024823997222222446,0.04620400085559893,0.30887366615588924,0.6200983320362895
1852-17-1,1.031208580163739,0.4795291470681608,0.5204708579318392,0.03957526514741966,0.16605805396818557,0.614420566471216,0.17994611376317887
19009-56-4,1.2633047922659628,0.9362373326203194,0.06376266565468064,0.004422907350802369,0.019249619634903514,0.17710188684964737,0.799225579416647
1918-11-2,0.16738034053426173,0.12739665824930557,0.8726033407506947,0.09616393848938906,0.3963824499015733,0.4387907747437844,0.0686628379652532
1961-77-9,0.49079836293754936,0.7501577601354048,0.24984223636459518,0.028515745189398162,0.053431561465997965,0.7203569415532272,0.1976957520263767
20231-01-0,0.39135427894318925,0.303476606150382,0.6965233923496181,0.06646121736894045,0.21731715230576726,0.6039780769309055,0.11224355669438697
20424-00-4,0.4509925012391204,0.8508518544915281,0.14914814760847192,0.01878511410474442,0.02560291894369763,0.7405852957606223,0.21502666709593582
20777-49-5,1.0291078805510558,0.81517921676352,0.1848207827864799,0.010529839077359856,0.08644271436631698,0.35650992123763736,0.5465175226936857
2090-38-2,1.2594573137192797,0.7914226486698605,0.20857735303013944,0.016914970690023595,0.09035747417735099,0.4354187003937543,0.45730885598037113
21302-09-0,1.2517875860757166,0.8712844695239637,0.12871552817603651,0.005371312955085398,0.025746025065535007,0.4236946613919951,0.5451879976723845
21626-89-1,0.600348707322021,0.4503243492380172,0.5496756507619827,0.02629946971474214,0.1465364106873123,0.6855691978446933,0.14159492432825227
219714-96-2,0.4169456601085667,0.7012294914637607,0.29877051253623943,0.025108215860099682,0.0765007902331067,0.30685218033384315,0.5915388135979505
221667-31-8,0.78147671828014,0.7895940947271208,0.21040589927287914,0.009148986044893012,0.06939866896653477,0.5629463880712189,0.35850595413235353
2259-96-3,0.6645524252606019,0.7249453952649353,0.2750546102350645,0.04282826917619296,0.04655853701768291,0.36583323876954044,0.5447799506865837
23192-42-9,1.5084023990971847,0.9298012489280254,0.07019874802197482,0.0036920901992582903,0.013224128405577277,0.20510866373728048,0.777975120407884
23433-07-0,1.3437123488268132,0.9100816436594183,0.08991835634058173,0.004482121788413508,0.016955046336252985,0.20490222547593695,0.7736605997793964
2349-07-7,1.5457863179753777,0.954741791819265,0.045258207455735326,0.0027780593078769915,0.009056331190559413,0.15460916831383104,0.8335564393362327
2375-03-3,0.20490712932453695,0.8044868671796073,0.1955131283203927,0.058457467951078354,0.025770197346509698,0.5574192927396859,0.35835304802272616
24237-00-1,1.110994359416141,0.7622985608325135,0.23770144001748644,0.009279768525032676,0.09827936800900725,0.5325297892607688,0.35991107069019146
24305-27-9,0.5649757173097982,0.724302876107491,0.2756971253925089,0.024538995348355706,0.07764928724494098,0.4186071577429331,0.4792045564987702
24437-60-3,0.5124712779099541,0.23203514026809796,0.7679648607319021,0.05090438646339131,0.21956902061581318,0.657825855444181,0.07170073497661444
24817-51-4,1.3127151622358388,0.9114308087954873,0.08856918845451289,0.004666375083952985,0.022118709003101606,0.26974665668265374,0.7034682579327918
2497-18-9,1.366590521338678,0.8192278726823133,0.1807721258176867,0.010650472610239539,0.10419491722928771,0.38244367333129975,0.5027109395441729
25122-57-0,0.1964211538392,0.8467877403303099,0.15321226491969012,0.014668289177739347,0.03627143717076341,0.8161699814990178,0.1328902896674795
25287-60-9,0.43058386303973173,0.5773696033972181,0.4226303986027819,0.06078482412973148,0.10575320778447617,0.45774873308155417,0.3757132315742383
25655-41-8,0.8774715865044836,0.37643685778473174,0.6235631422152684,0.031799118717159416,0.29512838425367394,0.5635300855245442,0.10954240868462246
2605-78-9,0.6864493425112674,0.30685696799500667,0.6931430315049933,0.025085661894962318,0.17281150767761191,0.7054576922107139,0.09664513120171177
2624-17-1,1.219243404379705,0.8092711680942036,0.19072883025579632,0.022462394133587478,0.05130827133889433,0.1805600961377718,0.7456692345847464
26309-95-5,0.871153230237369,0.796429355852893,0.20357064064710695,0.01588421650609969,0.027565030896308733,0.4431873980249323,0.5133633584776593
26651-96-7,1.381122942712738,0.924484332610856,0.07551567073914442,0.005230334913345872,0.021621702049080545,0.36374522369485,0.6094027442927237
27025-41-8,0.8619968476893906,0.7321277545349958,0.2678722417650041,0.015987084823577007,0.07990948511487835,0.4569482736644561,0.4471551605470886
27519-02-4,1.1777249446120792,0.8739509805861031,0.12604902216389707,0.004380807542935207,0.06276697022569021,0.29801144225639986,0.6348407855019749
27816-23-5,0.9252114839919289,0.5052597102086513,0.4947402917913487,0.024053805102225205,0.2686581145664587,0.3827541196555502,0.324533956075766
28002-18-8,1.1152701307687336,0.8830962257316083,0.11690377356839168,0.010156198910940214,0.020987103058399223,0.22906289887651599,0.7397938022391444
2825-82-3,0.9732055598286931,0.5584560442830713,0.4415439592169288,0.014070229275295523,0.20914981882593514,0.4545926577030424,0.32218729479572694
28797-61-7,0.9658320379982325,0.6976263764472213,0.3023736258527786,0.014898194699164858,0.06537460240064977,0.20897289428232496,0.7107543125378605
2906-80-1,0.34868020699546276,0.1552018965716106,0.8447981029283895,0.030534263655505895,0.31860090812228725,0.5834340642234866,0.06743076828372024
294-62-2,1.4322068686255567,0.7331763054434922,0.2668236903065077,0.015245636642413522,0.0769432110057278,0.30812145203874414,0.5996897030931144
29761-21-5,0.7958510802549842,0.7403885439675211,0.2596114542824789,0.024364717577631045,0.1390570555749362,0.47442106189077415,0.3621571577766586
29878-91-9,0.9998816175259103,0.7775870291979732,0.2224129704020268,0.011659443824763714,0.06549633606323366,0.4853841190321873,0.43746010500981536
30125-47-4,0.35403412963850533,0.6925377240215724,0.30746227762842765,0.05222722520622195,0.12078904319034837,0.361834218139265,0.46514951258416487
30468-49-6,1.0273798861493262,0.9122474453236779,0.08775255771632193,0.01300235676912134,0.02698639456732932,0.28943477015762936,0.67057647636592
3100-04-7,0.9619162285653238,0.3753833146135117,0.6246166846364882,0.04598847026380542,0.2573788172881431,0.5890547900593136,0.10757792258873773
3147-75-9,0.5435844233850841,0.6640292952640359,0.3359707082359639,0.020066408694241377,0.08793894316882342,0.6669312387398632,0.22506340833207222
31778-10-6,0.5080846046250811,0.7767733018259607,0.22322670207403927,0.014452818202393237,0.0789215083660206,0.6031621696356704,0.3034635075809157
32266-10-7,1.1265296380294474,0.8355873682960324,0.16441263300396777,0.019336142984714314,0.050130213257184385,0.16823526577978515,0.7622983782833161
32764-98-0,1.2276967710517386,0.8282188870165085,0.17178111198349158,0.010391023181804791,0.03648446155658634,0.2776815503050378,0.6754429594415708
33021-02-2,1.392229457116536,0.8219455887122603,0.17805440818773985,0.005693080258416993,0.0715744861974758,0.6887745893433624,0.23395784356574492
3351-05-1,1.2267247910678232,0.9384790926704122,0.06152090572458786,0.006081556938736201,0.01532503455976295,0.1384615440765762,0.8401318633404247
33817-20-8,0.871153230237369,0.796429355852893,0.20357064064710695,0.01588421650609969,0.027565030896308733,0.4431873980249323,0.5133633584776593
34258-79-2,0.37367717035719045,0.5289976844629322,0.47100231503706746,0.037122724128723576,0.29181491131615855,0.3520615028845212,0.31900086007059664
3441-14-3,1.0642484013068927,0.924893788687919,0.07510621136208101,0.007722646103420157,0.018748086170453003,0.2519661922223945,0.7215630853132323
34687-46-2,1.0924037806616451,0.7923053990077424,0.20769460099225764,0.016114295009833822,0.08227466975749981,0.4529133571339319,0.4486976747137346
35607-66-0,0.8086720011414753,0.9287143525900632,0.071285642909937,0.012421484726099146,0.020322476870641894,0.09600356374564097,0.8712524715526179
3577-01-3,1.0873149483288187,0.9233463085683432,0.07665369153165677,0.008993668333836958,0.01463122086067028,0.2567352650533235,0.7196398390571691
36432-46-9,1.249033447897374,0.8764841736067114,0.12351582649328892,0.005549337530866732,0.024751570300764397,0.4286485237811971,0.5410505652971718
36735-22-5,0.4226889213256717,0.4654657895078885,0.5345342104921116,0.04384829514740688,0.18753873723066233,0.5446691888761322,0.22394378179579846
37209-31-7,0.6488973557944924,0.7409543252252186,0.25904567262478134,0.04442874685011004,0.07768611626787648,0.34832114842325473,0.5295639899087589
3740-92-9,0.5725231712401895,0.48479859685395327,0.5152014046460468,0.015745367498721262,0.2850959845357926,0.5651997973714515,0.13395885683903458
37514-30-0,1.0957236033683515,0.7636215003423021,0.23637849785769785,0.021591869852565622,0.08100210454186915,0.4557589595255734,0.4416470671649921
38462-04-3,0.24656024516608704,0.5756587631625854,0.42434123533741464,0.058785320448662345,0.15757550212105018,0.47519244246436,0.3084467295159274
3862-12-2,0.6583310249872919,0.7346722554397929,0.26532774116020724,0.018880430488828048,0.06622128305284829,0.32755762354978313,0.5873406587335405
3902-71-4,0.5198094506585512,0.411551062490439,0.588448934509561,0.061468624778831735,0.19003531162806642,0.6331226024405432,0.11537346580255863
39807-15-3,0.5952060218824062,0.5429824995081438,0.4570175004918563,0.02913474160629854,0.13118837044044995,0.5652137545998362,0.27446313320341553
40454-21-5,0.9818190724846405,0.5515614522406811,0.4484385452593188,0.052355538186913075,0.11214496088045914,0.5332583850784127,0.3022411170542151
4090-51-1,-0.11351178412640048,0.28702261367571935,0.7129773843242807,0.30415603782267675,0.22742199791999823,0.3280936561713388,0.14032830958598622
41136-22-5,0.7594743874049352,0.9105263760593406,0.08947362454065941,0.011438673667499785,0.02842370614169497,0.17431474433293642,0.7858228778628689
41451-01-8,0.6110943641301458,0.3445308858194046,0.6554691176805951,0.009343281237533859,0.05144056397234013,0.7741492362591027,0.1650669269260234
42125-46-2,0.9902652335117745,0.7377683028574645,0.2622316946425355,0.015430015844008781,0.12197917815039742,0.4783966340355855,0.3841941700250083
427-51-0,0.4149236167115128,0.8173984370332998,0.18260156046670012,0.02463642778567754,0.0486444372502512,0.5225066480646618,0.4042124890344095
4334-73-0,0.33471416659270614,0.2052346442028358,0.7947653584971642,0.10253465618575515,0.23721538256789035,0.5894035356584102,0.07084642738794436
4430-16-4,1.0411344633483874,0.920342693265878,0.07965730365412194,0.007798087612361751,0.02021524985055267,0.3772168640847085,0.5947697991673772
4654-26-6,1.5129463604454096,0.9196993248343999,0.08030067658560049,0.008335186422682394,0.020332486966329298,0.3695894955067015,0.6017428246042869
4711-68-6,0.7815928401150839,0.8129791359959155,0.18702086240408447,0.006349447947371104,0.044601858603978355,0.36419760395813416,0.5848510988705165
4826-62-4,1.330428822775535,0.9058501809656783,0.09414981798432191,0.005400950046028119,0.021344389694977116,0.24994153707366196,0.7233131195453328
497-18-7,0.9551782094514836,0.5171817785390087,0.48281822046099104,0.08041832413121483,0.161582013330037,0.490697932915087,0.26730173332366114
500011-86-9,0.558970102821956,0.4735360354847259,0.5264639630152741,0.03641434997488645,0.12809930114249526,0.6338897082381765,0.20159664624444176
50465-39-9,0.29657184023798633,0.7506042998261737,0.2493957017738262,0.020696108808553364,0.0769930925759168,0.20723181030477766,0.6950789899507522
50876-31-8,1.2572075422651439,0.8608457079635234,0.13915429013647643,0.007724071420389748,0.055530582184359634,0.5337738615742296,0.402971479791021
51022-74-3,0.6450009880169567,0.7965190496522291,0.2034809526477707,0.022446782360316452,0.050369997410719326,0.3626289142840434,0.5645543014849208
513-86-0,1.2248372433400092,0.6318947451370096,0.36810525536299027,0.015379672677802877,0.16526132204606583,0.6069625548073035,0.21239645061882778
515-69-5,1.0979492454680826,0.8819204811496366,0.11807951625036361,0.02397546254323649,0.01439032126700647,0.2633222029913834,0.6983120084133737
52152-93-9,0.7643400273102092,0.8881500169722566,0.11184998219774331,0.016150796718447196,0.0387231958789205,0.24806778359431786,0.6970582231033143
52364-73-5,0.5771680838234359,0.868963012495281,0.13103698885471904,0.01163933021623061,0.030700242106108493,0.16107490451227552,0.7965855260103849
52709-87-2,0.5794367927997952,0.8140384284578749,0.18596156789212495,0.02666165506347006,0.05791079174811949,0.21545863086435224,0.6999689259490579
529-96-4,0.8748647341774445,0.885841408768429,0.11415859358157121,0.021436210794425564,0.02493972091403928,0.11915182743355987,0.8344722432979752
53-39-4,0.44736557009661926,0.727622798270285,0.2723772027297149,0.035460165145870796,0.11435954042810022,0.608881670857098,0.24129862561893098
53304-46-4,0.7316867814816419,0.38370590742440064,0.6162940925755994,0.018571438824776514,0.14809004990970176,0.7343559397920854,0.09898257367343628
53398-80-4,1.3644025851917587,0.8480441183469651,0.15195588180303493,0.0061892212235202335,0.08190938797776821,0.31905519780541536,0.5928461965432963
538-65-8,1.188325814977929,0.857204194743163,0.1427958074568368,0.0032617841631377015,0.01614661568941646,0.47570260259343505,0.5048889937920108
53939-28-9,1.3140101527239714,0.8931592961868953,0.10684070481310481,0.006920515629376131,0.04466738031137136,0.29469572893588314,0.6537163774983694
541-91-3,1.08154429773433,0.8147835667897247,0.18521642976027544,0.012310083089368012,0.06314541456461165,0.41761739774904194,0.5069271117419784
544-76-3,1.367429620022211,0.9198235692853471,0.08017643598965289,0.005397214563123634,0.020666790870085782,0.16145828329518422,0.8124777015386064
5459-04-1,1.2667703665186734,0.8446079955598934,0.15539200744010634,0.022246171528128543,0.05070332178907437,0.3066868708682936,0.6203636325945034
54857-86-2,1.0739911813433165,0.7554457711406705,0.24455422735932944,0.010323676033912894,0.09871293287202094,0.48969195539365495,0.40127143961541123
555-43-1,1.4429799227431455,0.9138706625887798,0.08612934052122026,0.010229628887099792,0.02992963189612971,0.23878393692313288,0.7210568048786377
55719-85-2,1.1805455897032717,0.9043605161656328,0.09563947823436729,0.012576116329117,0.022992744854775583,0.3076839726061256,0.6567471681549818
56-09-7,1.0946792718526281,0.6302085482321398,0.3697914547678603,0.04352704932995544,0.13827363195580405,0.40054472541586456,0.41765459304837593
5607-52-3,0.6152225284021147,0.5472676170601497,0.4527323799398501,0.019148037248713883,0.13687842189392596,0.42373124917291777,0.42024228907444244
5657-19-2,0.7659559791599728,0.48109964090701035,0.5189003610929896,0.03282330275701026,0.17703303341036652,0.6473525825330789,0.14279108573454438
56924-18-6,0.3003367226089632,0.38757085910084077,0.6124291393991592,0.02212022001409794,0.2705702073735561,0.540384544695294,0.166925034642052
57082-24-3,1.1377834667673112,0.8093485439814898,0.19065145451851023,0.013027819260974191,0.0488237307919459,0.3265083462594548,0.611640110037625
57781-14-3,-0.10942656962412316,0.8274568222727254,0.1725431784772748,0.06398921156122593,0.032722882821320284,0.7679245005583981,0.13536340776405567
58327-11-0,0.6984223332512604,0.901212948559326,0.09878704804067398,0.0032888588969544755,0.020346857168791765,0.09571817205751795,0.8806461110692357
58327-16-5,0.6542842717038593,0.8831569762533139,0.11684302259668618,0.004602428646405235,0.024180424737121838,0.13123350746673096,0.8399836432447421
58327-23-4,0.3075013715812799,0.8251635073080295,0.1748364911919706,0.020133645364161887,0.05381538036481346,0.6529658111372312,0.2730851700187935
58743-77-4,0.7332132765959315,0.6297634710175111,0.370236530982489,0.036238750899670144,0.10331638413036326,0.4793514783294125,0.38109338342055427
59557-05-0,1.0245430465416594,0.8364593026346554,0.1635407005653447,0.016442287675909092,0.0739912510699011,0.39136456539563125,0.5182018970885586
59719-67-4,0.4628277771859722,0.589094195236026,0.41090580276397387,0.09302671251226616,0.1127020136860983,0.49558764395893523,0.29868363227270023
59943-31-6,0.31653190044028184,0.2232817909506025,0.7767182085493975,0.051471679760749775,0.39444107773469866,0.45124612075185533,0.10284111851769615
60397-73-1,0.7819458776563072,0.8906730488924458,0.1093269548075542,0.02044433511844865,0.03438637310082755,0.16085682734102488,0.7843124663396989
60763-42-0,1.3165605999225505,0.8974328651208481,0.10256713362915196,0.009136415893695946,0.0203732505404063,0.4237993559666913,0.5466909746022066
61-56-3,0.6946644070392546,0.6592563866455441,0.3407436168544558,0.03536889491538813,0.13270186951986948,0.5154237124763016,0.3165055243634408
61276-17-3,0.5043124814292989,0.7463983809272036,0.25360162057279656,0.0342883653650449,0.04553342457002801,0.3798885251472031,0.540289683387724
619-01-2,0.9063286303248406,0.7364846991811109,0.26351530381888894,0.028489628149818598,0.11224610194474974,0.5838292626693256,0.2754350060611061
